fpr,tpr
0.9126637554585153,0.8868778280542986
0.9126637554585153,0.8914027149321267
0.9235807860262009,0.8914027149321267
0.9235807860262009,0.8981900452488688
0.925764192139738,0.8981900452488688
0.925764192139738,0.9004524886877828
0.9279475982532751,0.9004524886877828
0.9279475982532751,0.9049773755656109
0.9301310043668122,0.9049773755656109
0.9301310043668122,0.9072398190045249
0.9366812227074236,0.9072398190045249
0.9366812227074236,0.9117647058823529
0.9388646288209607,0.9117647058823529
0.9388646288209607,0.9140271493212669
0.9432314410480349,0.9140271493212669
0.9432314410480349,0.918552036199095
0.9454148471615721,0.918552036199095
0.9454148471615721,0.9230769230769231
0.9497816593886463,0.9230769230769231
0.9497816593886463,0.9276018099547512
0.9519650655021834,0.9276018099547512
0.9519650655021834,0.9298642533936652
0.9563318777292577,0.9298642533936652
0.9563318777292577,0.9321266968325792
0.9606986899563319,0.9321266968325792
0.9606986899563319,0.9343891402714932
0.962882096069869,0.9343891402714932
0.962882096069869,0.9434389140271493
0.9672489082969432,0.9434389140271493
0.9672489082969432,0.9457013574660633
0.9694323144104804,0.9457013574660633
0.9694323144104804,0.9547511312217195
0.980349344978166,0.9547511312217195
0.980349344978166,0.9638009049773756
0.982532751091703,0.9638009049773756
0.982532751091703,0.9683257918552036
0.9847161572052402,0.9683257918552036
0.9847161572052402,0.9728506787330317
0.9868995633187773,0.9728506787330317
0.9868995633187773,0.9751131221719457
0.9912663755458515,0.9751131221719457
0.9912663755458515,0.9796380090497737
0.9934497816593887,0.9796380090497737
0.9934497816593887,0.9932126696832579
1.0,0.9932126696832579
1.0,1.0
